package,link_text,url,link
miRLAB,PDF,../manuals/miRLAB/man/miRLAB.pdf,https://bioconductor.org/packages/release/bioc/manuals/miRLAB/man/miRLAB.pdf
miRLAB,Text,../news/miRLAB/NEWS,https://bioconductor.org/packages/release/bioc/news/miRLAB/NEWS
miRNAmeConverter,PDF,../manuals/miRNAmeConverter/man/miRNAmeConverter.pdf,https://bioconductor.org/packages/release/bioc/manuals/miRNAmeConverter/man/miRNAmeConverter.pdf
miRNAmeConverter,Text,../news/miRNAmeConverter/NEWS,https://bioconductor.org/packages/release/bioc/news/miRNAmeConverter/NEWS
miRNApath,PDF,../vignettes/miRNApath/inst/doc/miRNApath.pdf,https://bioconductor.org/packages/release/bioc/vignettes/miRNApath/inst/doc/miRNApath.pdf
miRNApath,PDF,../manuals/miRNApath/man/miRNApath.pdf,https://bioconductor.org/packages/release/bioc/manuals/miRNApath/man/miRNApath.pdf
miRNApath,Text,../news/miRNApath/NEWS,https://bioconductor.org/packages/release/bioc/news/miRNApath/NEWS
miRNAtap,PDF,../vignettes/miRNAtap/inst/doc/miRNAtap.pdf,https://bioconductor.org/packages/release/bioc/vignettes/miRNAtap/inst/doc/miRNAtap.pdf
miRNAtap,PDF,../manuals/miRNAtap/man/miRNAtap.pdf,https://bioconductor.org/packages/release/bioc/manuals/miRNAtap/man/miRNAtap.pdf
miRNAtap,Text,../news/miRNAtap/NEWS,https://bioconductor.org/packages/release/bioc/news/miRNAtap/NEWS
mirTarRnaSeq,PDF,../vignettes/mirTarRnaSeq/inst/doc/mirTarRnaSeq.pdf,https://bioconductor.org/packages/release/bioc/vignettes/mirTarRnaSeq/inst/doc/mirTarRnaSeq.pdf
mirTarRnaSeq,PDF,../manuals/mirTarRnaSeq/man/mirTarRnaSeq.pdf,https://bioconductor.org/packages/release/bioc/manuals/mirTarRnaSeq/man/mirTarRnaSeq.pdf
mirTarRnaSeq,Text,../news/mirTarRnaSeq/NEWS,https://bioconductor.org/packages/release/bioc/news/mirTarRnaSeq/NEWS
missMethyl,HTML,../vignettes/missMethyl/inst/doc/missMethyl.html,https://bioconductor.org/packages/release/bioc/vignettes/missMethyl/inst/doc/missMethyl.html
missMethyl,PDF,../manuals/missMethyl/man/missMethyl.pdf,https://bioconductor.org/packages/release/bioc/manuals/missMethyl/man/missMethyl.pdf
missMethyl,Text,../news/missMethyl/NEWS,https://bioconductor.org/packages/release/bioc/news/missMethyl/NEWS
missRows,PDF,../vignettes/missRows/inst/doc/missRows.pdf,https://bioconductor.org/packages/release/bioc/vignettes/missRows/inst/doc/missRows.pdf
missRows,PDF,../manuals/missRows/man/missRows.pdf,https://bioconductor.org/packages/release/bioc/manuals/missRows/man/missRows.pdf
missRows,Text,../news/missRows/NEWS,https://bioconductor.org/packages/release/bioc/news/missRows/NEWS
mistyR,HTML,../vignettes/mistyR/inst/doc/mistyR.html,https://bioconductor.org/packages/release/bioc/vignettes/mistyR/inst/doc/mistyR.html
mistyR,PDF,../manuals/mistyR/man/mistyR.pdf,https://bioconductor.org/packages/release/bioc/manuals/mistyR/man/mistyR.pdf
mistyR,Text,../news/mistyR/NEWS,https://bioconductor.org/packages/release/bioc/news/mistyR/NEWS
mitch,HTML,../vignettes/mitch/inst/doc/mitchWorkflow.html,https://bioconductor.org/packages/release/bioc/vignettes/mitch/inst/doc/mitchWorkflow.html
mitch,PDF,../manuals/mitch/man/mitch.pdf,https://bioconductor.org/packages/release/bioc/manuals/mitch/man/mitch.pdf
mitch,Text,../news/mitch/NEWS,https://bioconductor.org/packages/release/bioc/news/mitch/NEWS
mitoClone2,HTML,../vignettes/mitoClone2/inst/doc/clustering.html,https://bioconductor.org/packages/release/bioc/vignettes/mitoClone2/inst/doc/clustering.html
mitoClone2,HTML,../vignettes/mitoClone2/inst/doc/overview.html,https://bioconductor.org/packages/release/bioc/vignettes/mitoClone2/inst/doc/overview.html
mitoClone2,PDF,../manuals/mitoClone2/man/mitoClone2.pdf,https://bioconductor.org/packages/release/bioc/manuals/mitoClone2/man/mitoClone2.pdf
mitoClone2,Text,../news/mitoClone2/NEWS,https://bioconductor.org/packages/release/bioc/news/mitoClone2/NEWS
mixOmics,HTML,../vignettes/mixOmics/inst/doc/vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/mixOmics/inst/doc/vignette.html
mixOmics,PDF,../manuals/mixOmics/man/mixOmics.pdf,https://bioconductor.org/packages/release/bioc/manuals/mixOmics/man/mixOmics.pdf
mixOmics,Text,../news/mixOmics/NEWS,https://bioconductor.org/packages/release/bioc/news/mixOmics/NEWS
MLInterfaces,HTML,../vignettes/MLInterfaces/inst/doc/MLprac2_2.html,https://bioconductor.org/packages/release/bioc/vignettes/MLInterfaces/inst/doc/MLprac2_2.html
MLInterfaces,HTML,../vignettes/MLInterfaces/inst/doc/MLint_devel.html,https://bioconductor.org/packages/release/bioc/vignettes/MLInterfaces/inst/doc/MLint_devel.html
MLInterfaces,PDF,../vignettes/MLInterfaces/inst/doc/xvalComputerClusters.pdf,https://bioconductor.org/packages/release/bioc/vignettes/MLInterfaces/inst/doc/xvalComputerClusters.pdf
MLInterfaces,PDF,../manuals/MLInterfaces/man/MLInterfaces.pdf,https://bioconductor.org/packages/release/bioc/manuals/MLInterfaces/man/MLInterfaces.pdf
MLInterfaces,Text,../news/MLInterfaces/NEWS,https://bioconductor.org/packages/release/bioc/news/MLInterfaces/NEWS
MLP,PDF,../vignettes/MLP/inst/doc/UsingMLP.pdf,https://bioconductor.org/packages/release/bioc/vignettes/MLP/inst/doc/UsingMLP.pdf
MLP,PDF,../manuals/MLP/man/MLP.pdf,https://bioconductor.org/packages/release/bioc/manuals/MLP/man/MLP.pdf
MLP,Text,../news/MLP/NEWS,https://bioconductor.org/packages/release/bioc/news/MLP/NEWS
MLSeq,PDF,../vignettes/MLSeq/inst/doc/MLSeq.pdf,https://bioconductor.org/packages/release/bioc/vignettes/MLSeq/inst/doc/MLSeq.pdf
MLSeq,PDF,../manuals/MLSeq/man/MLSeq.pdf,https://bioconductor.org/packages/release/bioc/manuals/MLSeq/man/MLSeq.pdf
MLSeq,Text,../news/MLSeq/NEWS,https://bioconductor.org/packages/release/bioc/news/MLSeq/NEWS
MMDiff2,PDF,../vignettes/MMDiff2/inst/doc/MMDiff2.pdf,https://bioconductor.org/packages/release/bioc/vignettes/MMDiff2/inst/doc/MMDiff2.pdf
MMDiff2,PDF,../manuals/MMDiff2/man/MMDiff2.pdf,https://bioconductor.org/packages/release/bioc/manuals/MMDiff2/man/MMDiff2.pdf
MMUPHin,HTML,../vignettes/MMUPHin/inst/doc/MMUPHin.html,https://bioconductor.org/packages/release/bioc/vignettes/MMUPHin/inst/doc/MMUPHin.html
MMUPHin,PDF,../manuals/MMUPHin/man/MMUPHin.pdf,https://bioconductor.org/packages/release/bioc/manuals/MMUPHin/man/MMUPHin.pdf
MMUPHin,Text,../news/MMUPHin/NEWS,https://bioconductor.org/packages/release/bioc/news/MMUPHin/NEWS
mnem,HTML,../vignettes/mnem/inst/doc/mnem.html,https://bioconductor.org/packages/release/bioc/vignettes/mnem/inst/doc/mnem.html
mnem,PDF,../manuals/mnem/man/mnem.pdf,https://bioconductor.org/packages/release/bioc/manuals/mnem/man/mnem.pdf
mnem,Text,../news/mnem/NEWS,https://bioconductor.org/packages/release/bioc/news/mnem/NEWS
moanin,HTML,../vignettes/moanin/inst/doc/documentation.html,https://bioconductor.org/packages/release/bioc/vignettes/moanin/inst/doc/documentation.html
moanin,PDF,../manuals/moanin/man/moanin.pdf,https://bioconductor.org/packages/release/bioc/manuals/moanin/man/moanin.pdf
MobilityTransformR,HTML,../vignettes/MobilityTransformR/inst/doc/MobilityTransformR.html,https://bioconductor.org/packages/release/bioc/vignettes/MobilityTransformR/inst/doc/MobilityTransformR.html
MobilityTransformR,PDF,../manuals/MobilityTransformR/man/MobilityTransformR.pdf,https://bioconductor.org/packages/release/bioc/manuals/MobilityTransformR/man/MobilityTransformR.pdf
MobilityTransformR,Text,../news/MobilityTransformR/NEWS,https://bioconductor.org/packages/release/bioc/news/MobilityTransformR/NEWS
MODA,HTML,../vignettes/MODA/inst/doc/MODA.html,https://bioconductor.org/packages/release/bioc/vignettes/MODA/inst/doc/MODA.html
MODA,PDF,../manuals/MODA/man/MODA.pdf,https://bioconductor.org/packages/release/bioc/manuals/MODA/man/MODA.pdf
MODA,Text,../news/MODA/NEWS,https://bioconductor.org/packages/release/bioc/news/MODA/NEWS
ModCon,HTML,../vignettes/ModCon/inst/doc/ModCon.html,https://bioconductor.org/packages/release/bioc/vignettes/ModCon/inst/doc/ModCon.html
ModCon,PDF,../manuals/ModCon/man/ModCon.pdf,https://bioconductor.org/packages/release/bioc/manuals/ModCon/man/ModCon.pdf
ModCon,Text,../news/ModCon/NEWS,https://bioconductor.org/packages/release/bioc/news/ModCon/NEWS
Modstrings,HTML,../vignettes/Modstrings/inst/doc/Modstrings.html,https://bioconductor.org/packages/release/bioc/vignettes/Modstrings/inst/doc/Modstrings.html
Modstrings,HTML,../vignettes/Modstrings/inst/doc/ModDNAString-alphabet.html,https://bioconductor.org/packages/release/bioc/vignettes/Modstrings/inst/doc/ModDNAString-alphabet.html
Modstrings,HTML,../vignettes/Modstrings/inst/doc/ModRNAString-alphabet.html,https://bioconductor.org/packages/release/bioc/vignettes/Modstrings/inst/doc/ModRNAString-alphabet.html
Modstrings,PDF,../manuals/Modstrings/man/Modstrings.pdf,https://bioconductor.org/packages/release/bioc/manuals/Modstrings/man/Modstrings.pdf
Modstrings,Text,../news/Modstrings/NEWS,https://bioconductor.org/packages/release/bioc/news/Modstrings/NEWS
MOFA2,HTML,../vignettes/MOFA2/inst/doc/downstream_analysis.html,https://bioconductor.org/packages/release/bioc/vignettes/MOFA2/inst/doc/downstream_analysis.html
MOFA2,HTML,../vignettes/MOFA2/inst/doc/MEFISTO_temporal.html,https://bioconductor.org/packages/release/bioc/vignettes/MOFA2/inst/doc/MEFISTO_temporal.html
MOFA2,HTML,../vignettes/MOFA2/inst/doc/getting_started_R.html,https://bioconductor.org/packages/release/bioc/vignettes/MOFA2/inst/doc/getting_started_R.html
MOFA2,PDF,../manuals/MOFA2/man/MOFA2.pdf,https://bioconductor.org/packages/release/bioc/manuals/MOFA2/man/MOFA2.pdf
MOGAMUN,HTML,../vignettes/MOGAMUN/inst/doc/MOGAMUN_Vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/MOGAMUN/inst/doc/MOGAMUN_Vignette.html
MOGAMUN,PDF,../manuals/MOGAMUN/man/MOGAMUN.pdf,https://bioconductor.org/packages/release/bioc/manuals/MOGAMUN/man/MOGAMUN.pdf
MOGAMUN,Text,../news/MOGAMUN/NEWS,https://bioconductor.org/packages/release/bioc/news/MOGAMUN/NEWS
mogsa,PDF,../vignettes/mogsa/inst/doc/moCluster-knitr.pdf,https://bioconductor.org/packages/release/bioc/vignettes/mogsa/inst/doc/moCluster-knitr.pdf
mogsa,PDF,../vignettes/mogsa/inst/doc/mogsa-knitr.pdf,https://bioconductor.org/packages/release/bioc/vignettes/mogsa/inst/doc/mogsa-knitr.pdf
mogsa,PDF,../manuals/mogsa/man/mogsa.pdf,https://bioconductor.org/packages/release/bioc/manuals/mogsa/man/mogsa.pdf
mogsa,Text,../news/mogsa/NEWS,https://bioconductor.org/packages/release/bioc/news/mogsa/NEWS
MoleculeExperiment,HTML,../vignettes/MoleculeExperiment/inst/doc/MoleculeExperiment.html,https://bioconductor.org/packages/release/bioc/vignettes/MoleculeExperiment/inst/doc/MoleculeExperiment.html
MoleculeExperiment,PDF,../manuals/MoleculeExperiment/man/MoleculeExperiment.pdf,https://bioconductor.org/packages/release/bioc/manuals/MoleculeExperiment/man/MoleculeExperiment.pdf
MoleculeExperiment,Text,../news/MoleculeExperiment/NEWS,https://bioconductor.org/packages/release/bioc/news/MoleculeExperiment/NEWS
MOMA,HTML,../vignettes/MOMA/inst/doc/moma.html,https://bioconductor.org/packages/release/bioc/vignettes/MOMA/inst/doc/moma.html
MOMA,PDF,../manuals/MOMA/man/MOMA.pdf,https://bioconductor.org/packages/release/bioc/manuals/MOMA/man/MOMA.pdf
MOMA,Text,../news/MOMA/NEWS,https://bioconductor.org/packages/release/bioc/news/MOMA/NEWS
monaLisa,HTML,../vignettes/monaLisa/inst/doc/monaLisa.html,https://bioconductor.org/packages/release/bioc/vignettes/monaLisa/inst/doc/monaLisa.html
monaLisa,HTML,../vignettes/monaLisa/inst/doc/selecting_motifs_with_randLassoStabSel.html,https://bioconductor.org/packages/release/bioc/vignettes/monaLisa/inst/doc/selecting_motifs_with_randLassoStabSel.html
monaLisa,PDF,../manuals/monaLisa/man/monaLisa.pdf,https://bioconductor.org/packages/release/bioc/manuals/monaLisa/man/monaLisa.pdf
monaLisa,Text,../news/monaLisa/NEWS,https://bioconductor.org/packages/release/bioc/news/monaLisa/NEWS
monocle,PDF,../vignettes/monocle/inst/doc/monocle-vignette.pdf,https://bioconductor.org/packages/release/bioc/vignettes/monocle/inst/doc/monocle-vignette.pdf
monocle,PDF,../manuals/monocle/man/monocle.pdf,https://bioconductor.org/packages/release/bioc/manuals/monocle/man/monocle.pdf
monocle,Text,../news/monocle/NEWS,https://bioconductor.org/packages/release/bioc/news/monocle/NEWS
Moonlight2R,HTML,../vignettes/Moonlight2R/inst/doc/Moonlight2R.html,https://bioconductor.org/packages/release/bioc/vignettes/Moonlight2R/inst/doc/Moonlight2R.html
Moonlight2R,PDF,../manuals/Moonlight2R/man/Moonlight2R.pdf,https://bioconductor.org/packages/release/bioc/manuals/Moonlight2R/man/Moonlight2R.pdf
Moonlight2R,Text,../news/Moonlight2R/NEWS,https://bioconductor.org/packages/release/bioc/news/Moonlight2R/NEWS
MoonlightR,HTML,../vignettes/MoonlightR/inst/doc/Moonlight.html,https://bioconductor.org/packages/release/bioc/vignettes/MoonlightR/inst/doc/Moonlight.html
MoonlightR,PDF,../manuals/MoonlightR/man/MoonlightR.pdf,https://bioconductor.org/packages/release/bioc/manuals/MoonlightR/man/MoonlightR.pdf
MoonlightR,Text,../news/MoonlightR/NEWS,https://bioconductor.org/packages/release/bioc/news/MoonlightR/NEWS
mosaics,PDF,../vignettes/mosaics/inst/doc/mosaics-example.pdf,https://bioconductor.org/packages/release/bioc/vignettes/mosaics/inst/doc/mosaics-example.pdf
mosaics,PDF,../manuals/mosaics/man/mosaics.pdf,https://bioconductor.org/packages/release/bioc/manuals/mosaics/man/mosaics.pdf
mosaics,Text,../news/mosaics/NEWS,https://bioconductor.org/packages/release/bioc/news/mosaics/NEWS
mosbi,HTML,../vignettes/mosbi/inst/doc/example-workflow.html,https://bioconductor.org/packages/release/bioc/vignettes/mosbi/inst/doc/example-workflow.html
mosbi,HTML,../vignettes/mosbi/inst/doc/similarity-metrics-evaluation.html,https://bioconductor.org/packages/release/bioc/vignettes/mosbi/inst/doc/similarity-metrics-evaluation.html
mosbi,PDF,../manuals/mosbi/man/mosbi.pdf,https://bioconductor.org/packages/release/bioc/manuals/mosbi/man/mosbi.pdf
mosbi,Text,../news/mosbi/NEWS,https://bioconductor.org/packages/release/bioc/news/mosbi/NEWS
MOSim,PDF,../vignettes/MOSim/inst/doc/MOSim.pdf,https://bioconductor.org/packages/release/bioc/vignettes/MOSim/inst/doc/MOSim.pdf
MOSim,PDF,../manuals/MOSim/man/MOSim.pdf,https://bioconductor.org/packages/release/bioc/manuals/MOSim/man/MOSim.pdf
MOSim,Text,../news/MOSim/NEWS,https://bioconductor.org/packages/release/bioc/news/MOSim/NEWS
Motif2Site,HTML,../vignettes/Motif2Site/inst/doc/Motif2Site.html,https://bioconductor.org/packages/release/bioc/vignettes/Motif2Site/inst/doc/Motif2Site.html
Motif2Site,PDF,../manuals/Motif2Site/man/Motif2Site.pdf,https://bioconductor.org/packages/release/bioc/manuals/Motif2Site/man/Motif2Site.pdf
Motif2Site,Text,../news/Motif2Site/NEWS,https://bioconductor.org/packages/release/bioc/news/Motif2Site/NEWS
motifbreakR,HTML,../vignettes/motifbreakR/inst/doc/motifbreakR-vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/motifbreakR/inst/doc/motifbreakR-vignette.html
motifbreakR,PDF,../manuals/motifbreakR/man/motifbreakR.pdf,https://bioconductor.org/packages/release/bioc/manuals/motifbreakR/man/motifbreakR.pdf
motifcounter,HTML,../vignettes/motifcounter/inst/doc/motifcounter.html,https://bioconductor.org/packages/release/bioc/vignettes/motifcounter/inst/doc/motifcounter.html
motifcounter,PDF,../manuals/motifcounter/man/motifcounter.pdf,https://bioconductor.org/packages/release/bioc/manuals/motifcounter/man/motifcounter.pdf
motifcounter,Text,../news/motifcounter/NEWS,https://bioconductor.org/packages/release/bioc/news/motifcounter/NEWS
MotifDb,HTML,../vignettes/MotifDb/inst/doc/MotifDb.html,https://bioconductor.org/packages/release/bioc/vignettes/MotifDb/inst/doc/MotifDb.html
MotifDb,PDF,../manuals/MotifDb/man/MotifDb.pdf,https://bioconductor.org/packages/release/bioc/manuals/MotifDb/man/MotifDb.pdf
MotifDb,Text,../news/MotifDb/NEWS,https://bioconductor.org/packages/release/bioc/news/MotifDb/NEWS
motifmatchr,HTML,../vignettes/motifmatchr/inst/doc/motifmatchr.html,https://bioconductor.org/packages/release/bioc/vignettes/motifmatchr/inst/doc/motifmatchr.html
motifmatchr,PDF,../manuals/motifmatchr/man/motifmatchr.pdf,https://bioconductor.org/packages/release/bioc/manuals/motifmatchr/man/motifmatchr.pdf
motifmatchr,Text,../news/motifmatchr/NEWS,https://bioconductor.org/packages/release/bioc/news/motifmatchr/NEWS
motifStack,HTML,../vignettes/motifStack/inst/doc/motifStack_HTML.html,https://bioconductor.org/packages/release/bioc/vignettes/motifStack/inst/doc/motifStack_HTML.html
motifStack,PDF,../manuals/motifStack/man/motifStack.pdf,https://bioconductor.org/packages/release/bioc/manuals/motifStack/man/motifStack.pdf
motifStack,Text,../news/motifStack/NEWS,https://bioconductor.org/packages/release/bioc/news/motifStack/NEWS
MouseFM,HTML,../vignettes/MouseFM/inst/doc/fetch.html,https://bioconductor.org/packages/release/bioc/vignettes/MouseFM/inst/doc/fetch.html
MouseFM,HTML,../vignettes/MouseFM/inst/doc/finemap.html,https://bioconductor.org/packages/release/bioc/vignettes/MouseFM/inst/doc/finemap.html
MouseFM,HTML,../vignettes/MouseFM/inst/doc/prio.html,https://bioconductor.org/packages/release/bioc/vignettes/MouseFM/inst/doc/prio.html
MouseFM,PDF,../manuals/MouseFM/man/MouseFM.pdf,https://bioconductor.org/packages/release/bioc/manuals/MouseFM/man/MouseFM.pdf
MouseFM,Text,../news/MouseFM/NEWS,https://bioconductor.org/packages/release/bioc/news/MouseFM/NEWS
MPFE,PDF,../vignettes/MPFE/inst/doc/MPFE.pdf,https://bioconductor.org/packages/release/bioc/vignettes/MPFE/inst/doc/MPFE.pdf
MPFE,PDF,../manuals/MPFE/man/MPFE.pdf,https://bioconductor.org/packages/release/bioc/manuals/MPFE/man/MPFE.pdf
mpra,HTML,../vignettes/mpra/inst/doc/mpra.html,https://bioconductor.org/packages/release/bioc/vignettes/mpra/inst/doc/mpra.html
mpra,PDF,../manuals/mpra/man/mpra.pdf,https://bioconductor.org/packages/release/bioc/manuals/mpra/man/mpra.pdf
mpra,Text,../news/mpra/NEWS,https://bioconductor.org/packages/release/bioc/news/mpra/NEWS
MPRAnalyze,HTML,../vignettes/MPRAnalyze/inst/doc/vignette.html,https://bioconductor.org/packages/release/bioc/vignettes/MPRAnalyze/inst/doc/vignette.html
MPRAnalyze,PDF,../manuals/MPRAnalyze/man/MPRAnalyze.pdf,https://bioconductor.org/packages/release/bioc/manuals/MPRAnalyze/man/MPRAnalyze.pdf
MPRAnalyze,Text,../news/MPRAnalyze/NEWS,https://bioconductor.org/packages/release/bioc/news/MPRAnalyze/NEWS
MQmetrics,HTML,../vignettes/MQmetrics/inst/doc/MQmetrics.html,https://bioconductor.org/packages/release/bioc/vignettes/MQmetrics/inst/doc/MQmetrics.html
MQmetrics,PDF,../manuals/MQmetrics/man/MQmetrics.pdf,https://bioconductor.org/packages/release/bioc/manuals/MQmetrics/man/MQmetrics.pdf
MQmetrics,Text,../news/MQmetrics/NEWS,https://bioconductor.org/packages/release/bioc/news/MQmetrics/NEWS
msa,PDF,../vignettes/msa/inst/doc/msa.pdf,https://bioconductor.org/packages/release/bioc/vignettes/msa/inst/doc/msa.pdf
msa,PDF,../manuals/msa/man/msa.pdf,https://bioconductor.org/packages/release/bioc/manuals/msa/man/msa.pdf
msa,Text,../news/msa/NEWS,https://bioconductor.org/packages/release/bioc/news/msa/NEWS
MSA2dist,HTML,../vignettes/MSA2dist/inst/doc/MSA2dist.html,https://bioconductor.org/packages/release/bioc/vignettes/MSA2dist/inst/doc/MSA2dist.html
MSA2dist,PDF,../manuals/MSA2dist/man/MSA2dist.pdf,https://bioconductor.org/packages/release/bioc/manuals/MSA2dist/man/MSA2dist.pdf
MSA2dist,Text,../news/MSA2dist/NEWS,https://bioconductor.org/packages/release/bioc/news/MSA2dist/NEWS
